REGION,SUBREGION,country,LOCATION,lat,lon,MONTH,year,DEPTH,bleaching_severity,percentage_affected,id
Asia,Southeast Asia,Philippines,"Hilarys Reef and Convention Reef, Danjugan Island, Negros Occidental",9.87,122.37,8,1998,0-25m,HIGH,95%,1413
Asia,Southeast Asia,Philippines,Pamilacan Island,9.43333,123.95,,1999,,Low,8%,1414
Asia,Southeast Asia,Philippines,Polillo Islands,14.861,122.223,7,2005,1 - 3 m,HIGH,95%,1415
Asia,Southeast Asia,Philippines,Sumilon Island,9.4,123.36667,,1999,,Medium,29%,1416
Asia,Southeast Asia,Thailand,Phuket,8,98.33,5,1998,Reef flat and fore reef slope,Low,15%,1417
Asia,Southeast Asia,Thailand,Phuket,8,98.33,5,1997,Reef flat and fore reef slope,Low,4%,1418
Asia,Southeast Asia,Thailand,Phuket Island,8.095,98.302,3,2002,,Low,20%,1419
Asia,Southeast Asia,Thailand,Similan Island,8.658,97.646,3,2002,,Low,20%,1420
Asia,Southeast Asia,Thailand,Surin Island,9.387,97.889,3,2002,,Low,20%,1421
Australia,Australia and Papua New Guinea,Australia,"19131, Southern Great Barrier Reef",-19.77,149.38,3,2006,5-6m,No Bleaching,0%,1422
Australia,Australia and Papua New Guinea,Australia,"19131, Southern Great Barrier Reef",-19.77,149.38,3,2006,2-3m,No Bleaching,0%,1423
Australia,Australia and Papua New Guinea,Australia,"19138, Southern Great Barrier Reef",-19.81,149.43,3,2006,2-6m,No Bleaching,0%,1424
Australia,Australia and Papua New Guinea,Australia,"20140, Southern Great Barrier Reef",-20.03,149.69,3,2006,5-6m,No Bleaching,0%,1425
Australia,Australia and Papua New Guinea,Australia,"20140, Southern Great Barrier Reef",-20.03,149.69,3,2006,2-3m,No Bleaching,0.47%,1426
Australia,Australia and Papua New Guinea,Australia,"21529, Far Southern Great Barrier Reef",-21.87,152.19,3,2006,2-3m,Low,18%,1427
Australia,Australia and Papua New Guinea,Australia,"21529, Far Southern Great Barrier Reef",-21.87,152.19,3,2006,5-6m,Low,24%,1428
Australia,Australia and Papua New Guinea,Australia,"Agincourt Reef, North Great Barrier Reef",-16.04,145.87,4,2006,2-6m,No Bleaching,0%,1429
Australia,Australia and Papua New Guinea,Australia,"Between LNG and LPG Jetty,Eastern Shore, Mermaid Sound, Western Australia",-20.5901,116.7686,5,2005,1-5m,Low,20%,1430
Australia,Australia and Papua New Guinea,Australia,"Border Island, Southern Great Barrier Reef",-20.18,149.03,3,2006,2-6m,No Bleaching,0%,1431
Australia,Australia and Papua New Guinea,Australia,Cape Arhnem,-12.317,136.933,3,2005,0.5-2m,Low,20%,1432
Australia,Australia and Papua New Guinea,Australia,"Carter Reef, Far Northern Great Barrier Reef",-14.53,145.59,6,2006,2-6m,No Bleaching,0%,1433
Australia,Australia and Papua New Guinea,Australia,"Chinaman Reef, Far Southern Great Barrier Reef",-22,152.67,3,2006,5-6m,Medium,40%,1434
Australia,Australia and Papua New Guinea,Australia,"Chinaman Reef, Far Southern Great Barrier Reef",-22,152.67,3,2006,2-3m,Low,24%,1435
Australia,Australia and Papua New Guinea,Australia,"Decapolis Reef, Far Northern Great Barrier Reef",-14.85,145.27,4,2006,2-6m,No Bleaching,0%,1436
Australia,Australia and Papua New Guinea,Australia,"Fitzroy Island, North Great Barrier Reef",-16.92,145.99,3,2006,2-6m,No Bleaching,0%,1437
Australia,Australia and Papua New Guinea,Australia,"Gannet Cay, Far Southern Great Barrier Reef",-21.98,152.48,3,2006,2-3m,Low,28%,1438
Australia,Australia and Papua New Guinea,Australia,"Gannet Cay, Far Southern Great Barrier Reef",-21.98,152.48,3,2006,5-6m,Low,26%,1439
Australia,Australia and Papua New Guinea,Australia,Garig Gunak Barlu National Park,-11.22,132.23,11,2002,1.5-4m,HIGH,100%,1440
Australia,Australia and Papua New Guinea,Australia,Garig Gunak Barlu National Park,-11.22,132.23,1,2003,1.5-4m,HIGH,100%,1441
Australia,Australia and Papua New Guinea,Australia,"Green Island, North Great Barrier Reef",-16.77,145.98,3,2006,2-6m,No Bleaching,0%,1442
Australia,Australia and Papua New Guinea,Australia,"Halfway Island, Far Southern Great Barrier Reef",-23.22,150.96,3,2006,2-3m,HIGH,100%,1443
Australia,Australia and Papua New Guinea,Australia,"Halfway Island, Far Southern Great Barrier Reef",-23.22,150.96,3,2006,5-6m,HIGH,89%,1444
Australia,Australia and Papua New Guinea,Australia,"Hastings Reef, North Great Barrier Reef",-16.5,146.03,3,2006,2-6m,No Bleaching,0%,1445
Australia,Australia and Papua New Guinea,Australia,"Hayman Island, Southern Great Barrier Reef",-20.06,148.9,3,2006,5-6m,No Bleaching,0%,1446
Australia,Australia and Papua New Guinea,Australia,"Hayman Island, Southern Great Barrier Reef",-20.06,148.9,3,2006,2-3m,No Bleaching,0%,1447
Australia,Australia and Papua New Guinea,Australia,Heron Island,-23.447,151.91,1,2006,,Low,30%,1448
Australia,Australia and Papua New Guinea,Australia,"Holden Pt. North, Eastern Shore, Mermaid Sound, Western Australia",-20.6008,116.7593,5,2005,1-5m.,Low,20%,1449
Australia,Australia and Papua New Guinea,Australia,"Holden Pt. South,Eastern Shore, Mermaid Sound, Western Australia",-20.6048,116.7575,5,2005,1-5m.,Low,20%,1450
Australia,Australia and Papua New Guinea,Australia,"John Brewer Reef, Central Great Barrier Reef",-18.62,147.08,3,2006,2-6m,No Bleaching,0%,1451
Australia,Australia and Papua New Guinea,Australia,Keppel Islands,-23.188,150.91,3,2006,,HIGH,97%,1452
Australia,Australia and Papua New Guinea,Australia,"Langford  Island, Southern Great Barrier Reef",-20.08,148.88,3,2006,2-6m,No Bleaching,0%,1453
Australia,Australia and Papua New Guinea,Australia,"Linnet Reef, Far Northern Great Barrier Reef",-14.79,145.35,4,2006,2-3m,Low,2%,1454
Australia,Australia and Papua New Guinea,Australia,"Linnet Reef, Far Northern Great Barrier Reef",-14.79,145.35,4,2006,5-6m,No Bleaching,0%,1455
Australia,Australia and Papua New Guinea,Australia,"Lizard Island, Far Northern Great Barrier Reef",-14.69,145.47,4,2006,5-6m,No Bleaching,0%,1456
Australia,Australia and Papua New Guinea,Australia,"Lizard Island, Far Northern Great Barrier Reef",-14.69,145.47,4,2006,2-3m,Low,7%,1457
Australia,Australia and Papua New Guinea,Australia,"Low Isles, North Great Barrier Reef",-16.39,145.57,4,2006,5-6m,Low,10%,1458
Australia,Australia and Papua New Guinea,Australia,"Low Isles, North Great Barrier Reef",-16.39,145.57,4,2006,2-3m,No Bleaching,0%,1459
Australia,Australia and Papua New Guinea,Australia,"MacGillivray Reef, Far Northern Great Barrier Reef",-14.65,145.49,5,2006,2-3m,Low,1%,1460
Australia,Australia and Papua New Guinea,Australia,"MacGillivray Reef, Far Northern Great Barrier Reef",-14.65,145.49,5,2006,5-6m,Low,2%,1461
Australia,Australia and Papua New Guinea,Australia,"Mackay Reef, North Great Barrier Reef",-16.04,145.65,4,2006,2-6m,No Bleaching,0%,1462
Australia,Australia and Papua New Guinea,Australia,"Martin Reef, Far Northern Great Barrier Reef",-14.76,145.38,4,2006,5-6m,Low,10%,1463
Australia,Australia and Papua New Guinea,Australia,"Martin Reef, Far Northern Great Barrier Reef",-14.76,145.38,4,2006,2-3m,No Bleaching,0%,1464
Australia,Australia and Papua New Guinea,Australia,"Michaelmas Reef, North Great Barrier Reef",-16.55,146.05,3,2006,2-6m,No Bleaching,0%,1465
Australia,Australia and Papua New Guinea,Australia,"Middle Island, Far Southern Great Barrier Reef",-23.16,150.92,3,2006,5-6m,HIGH,68%,1466
Australia,Australia and Papua New Guinea,Australia,"Middle Island, Far Southern Great Barrier Reef",-23.16,150.92,3,2006,2-3m,HIGH,94%,1467
Australia,Australia and Papua New Guinea,Australia,"Midway between Conzine and  Withnell Bays, Eastern Shore, Mermaid Sound, Western Australia",-20.5672,116.7825,5,2005,1-5m,Medium,20%,1468
Australia,Australia and Papua New Guinea,Australia,Moreton Bay,-26.173,154.883,3,2002,1-15m,Medium,37%,1469
Australia,Australia and Papua New Guinea,Australia,"No Name Reef, Far Northern Great Barrier Reef",-14.63,145.65,6,2006,2-6m,No Bleaching,0%,1470
Australia,Australia and Papua New Guinea,Australia,"North Direction, Far Northern Great Barrier Reef",-14.75,145.52,4,2006,2-3m,Low,2%,1471
Australia,Australia and Papua New Guinea,Australia,"North Direction, Far Northern Great Barrier Reef",-14.75,145.52,4,2006,5-6m,No Bleaching,0%,1472
Australia,Australia and Papua New Guinea,Australia,"North Keppel, Far Southern Great Barrier Reef",-23.16,150.92,3,2006,2-3m,HIGH,68%,1473
Australia,Australia and Papua New Guinea,Australia,"North Keppel, Far Southern Great Barrier Reef",-23.16,150.92,3,2006,5-6m,HIGH,94%,1474
Australia,Australia and Papua New Guinea,Australia,"North of Dampier Cargo Wharf, Eastern Shore, Mermaid Sound, Western Australia",-20.609,116.757,5,2005,1-3m.,Medium,20%,1475
Australia,Australia and Papua New Guinea,Australia,"North Side Withnell Bays, Eastern Shore, Mermaid Sound, Western Australia",-20.5713,116.7802,5,2005,,Medium,20%,1476
Australia,Australia and Papua New Guinea,Australia,"One Tree Island, Far Southern Great Barrier Reef",-23.49,152.09,3,2006,5-6m,Low,21%,1477
Australia,Australia and Papua New Guinea,Australia,"One Tree Island, Far Southern Great Barrier Reef",-23.49,152.09,3,2006,2-3m,Low,17%,1478
Australia,Australia and Papua New Guinea,Australia,"Opal Reef, North Great Barrier Reef",-16.21,145.91,3,2006,2-6m,No Bleaching,0%,1479
Australia,Australia and Papua New Guinea,Australia,"Osprey, North Horn",-14,146,10,2007,1- 5 m,Low,10%,1480
Australia,Australia and Papua New Guinea,Australia,"Rib Reef Reef, Central Great Barrier Reef",-18.47,146.88,3,2006,2-3m,Low,3%,1481
Australia,Australia and Papua New Guinea,Australia,"Rib Reef Reef, Central Great Barrier Reef",-18.47,146.88,3,2006,5-6m,No Bleaching,0%,1482
Australia,Australia and Papua New Guinea,Australia,"South of Conzine Bays, Eastern Shore, Mermaid Sound, Western Australia",-20.5617,116.7857,5,2005,1-6m,Medium,40%,1483
Australia,Australia and Papua New Guinea,Australia,"South of LNG Jetty,Eastern Shore, Mermaid Sound, Western Australia",-20.5959,116.7639,5,2005,2-7m.,Low,20%,1484
Australia,Australia and Papua New Guinea,Australia,"South Side Withnell Bay,Eastern Shore, Mermaid Sound, Western Australia",-20.589,116.7748,5,2005,1-5m,Low,20%,1485
Australia,Australia and Papua New Guinea,Australia,"South Side Withnell Bay,Eastern Shore, Mermaid Sound, Western Australia",-20.5713,116.7802,5,2005,1-5m,Low,20%,1486
Australia,Australia and Papua New Guinea,Australia,"St Crispins Reef, North Great Barrier Reef",-16.07,145.85,3,2006,2-6m,No Bleaching,0%,1487
Australia,Australia and Papua New Guinea,Australia,"Wreck Island, Far Southern Great Barrier Reef",-23.32,151.98,3,2006,6-May,Low,1.50%,1488
Australia,Australia and Papua New Guinea,Australia,"Wreck Island, Far Southern Great Barrier Reef",-23.32,151.98,3,2006,2-3m,Low,30%,1489
Australia,Australia and Papua New Guinea,Australia,"Yonge Reef, Far Northern Great Barrier Reef",-14.57,145.62,6,2006,2-6m,No Bleaching,0%,1490
Australia,Australia and Papua New Guinea,Australia (North),Ashmore,-12.169,122.833,1,2003,,Low,10%,1491
Australia,Australia and Papua New Guinea,Papua New Guinea,"Coastal reefs (including off neighbouring islands in the vicinity of the National Capital – Port Moresby, notably Manubada, Fishermans and other local islands",-9.511093,147.17895,1,2009,15ft,HIGH,35%,1492
Australia,Australia and Papua New Guinea,Papua New Guinea,Kimbe Bay,-5.235,151.023,5,1999,,Medium,34%,1493
Australia,Australia and Papua New Guinea,Papua New Guinea,Kimbe Bay,-5.235,151.023,9,1999,,Low,28%,1494
Australia,Australia and Papua New Guinea,Papua New Guinea,Lihir Island group,-3.1667,152.582,2,2006,,Low,29%,1495
Australia,Australia and Papua New Guinea,Papua New Guinea,"Tamane Puli Marine Reserve, Kimbe Bay",-5.235,151.023,4,1999,6-20m,Low,7%,1496
Australia,Australia and Papua New Guinea,Papua New Guinea,"Woodlark Island, Milne Bay",-10.3,150.416,1,2000,2-5m,Medium,75%,1497
Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,"Geoffrey Bay, Magnetic Islands",-19.15,146.85,3,1998,2-8m,HIGH,55%,1498
Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Great Barrier Reef,-17.5,147,,1998,,HIGH,88%,1499
Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Great Barrier Reef,-17.5,147,2,1998,,HIGH,87%,1500
Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Heron Island,-23.4439,151.9286,1,2002,1-10m,HIGH,65%,1501
Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,"Little Pionner Bay, Palm Island",-18.75,146.25,3,1998,2-8m,HIGH,65%,1502
Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,"Nelly Bay, Magnetic Island",-19.15,146.85,3,1998,2-8m,Low,24%,1503
Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Pandora Reef                   ,-11.425,144.0083333,,1998,6,HIGH,100%,1504
Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,"SE Pelorus, Palm Island",-18.75,146.25,3,1998,2-8m,HIGH,77%,1505
Middle East,Persian Gulf,Bahrain,Abul Thalma,26.275,50.94,10,1996,,HIGH,100%,1506
Middle East,Persian Gulf,Bahrain,"Al Dar Island, Fasht Al Adhom",26.127,50.679,9,1996,,HIGH,100%,1507
Middle East,Persian Gulf,Bahrain,"Concrete Marker, Fasht Al Adhom",25.988,50.884,9,1996,,HIGH,100%,1508
Middle East,Persian Gulf,Bahrain,"Double Pipe Marker, Fasht Al Adhom",26.076,50.767,9,1996,,HIGH,100%,1509
Middle East,Persian Gulf,Bahrain,"Half Tanker, Fasht Al Adhom",26.077,50.762,9,1996,,HIGH,100%,1510
Middle East,Persian Gulf,Bahrain,"Jabari, South east of bahrain",25.918,50.697,9,1996,,HIGH,80%,1511
Middle East,Persian Gulf,Bahrain,"Single Pipe Marker, Fasht Al Adhom",26.04,50.894,9,1996,,HIGH,100%,1512
Middle East,Persian Gulf,Bahrain,West Fasht al Dibal,26.25,50.929,10,1996,,HIGH,80%,1513
Middle East,Persian Gulf,Oman,Geziret Lima,26.293,56.49,8,2002,,No Bleaching,0%,1514
Middle East,Persian Gulf,Oman,Kharabah Island,23.853,58.095,8,2002,less than 6m,Low,20%,1515
Middle East,Persian Gulf,United Arab Emirates,Jebel Ali to Ras Hasyan,25.133,54.91,6,1996,,HIGH,100%,1516
Middle East,Persian Gulf,United Arab Emirates,"Jebel- Ali, Dubai",25,55,9,2007,4-5 m,HIGH,40%,1517
Pacific,Micronesia,American Samoa,"Afuli, Ta'u",-14.259,-169.501,3,2002,10 (reef slope),Low,5%,1518
Pacific,Micronesia,American Samoa,Airport lagoon,-14.327,-170.713,3,2004,7 meter,Low,20%,1519
Pacific,Micronesia,American Samoa,Alofau,-14.283,-170.584,5,2004,5m,Medium,40%,1520
Pacific,Micronesia,American Samoa,"Amanave, Tutuila",-14.327,-170.8322,3,2002,reef slope,Low,5%,1521
Pacific,Micronesia,American Samoa,"Aoa, Tutuila",-14.258,-170.5889,3,2002,reefslope,Low,5%,1522
Pacific,Micronesia,American Samoa,"Asaga, Ofu",-14.163,-169.634,3,2002,10m (Reef slope),Low,5%,1523
Pacific,Micronesia,American Samoa,"Aua, Tutuila",-14.278,-170.669,3,2002,Reef slope,Low,5%,1524
Pacific,Micronesia,American Samoa,Aunu'u Island,-14.246,-170.6883,3,2002,10m (reefslope),Low,5%,1525
Pacific,Micronesia,American Samoa,"Faga, Ta'u",-14.209,-169.455,3,2002,Reef slope,Low,5%,1526
Pacific,Micronesia,American Samoa,"Faga'alu, Tutuila",-14.279,-170.677,3,2004,,Low,1%,1527
Pacific,Micronesia,American Samoa,"Fagafue, Tutuila",-14.294,-170.753,3,2002,10m (reef slope),Medium,20%,1528
Pacific,Micronesia,American Samoa,"Fagaitua, Tutuila",-14.272,-170.601,3,2002,10m (reefslope),Low,5%,1529
Pacific,Micronesia,American Samoa,"Fagamalo, Ta'u",-14.246,-169.506,3,2002,10 (reef slope),Low,5%,1530
Pacific,Micronesia,American Samoa,"Fagamalo, Tutuila",-14.298,-178.811,3,2002,3m (reef slope),Low,5%,1531
Pacific,Micronesia,American Samoa,"Fagasa, Tutuila",-14.284,-170.723,3,2002,10m (reef slope),Medium,20%,1532
Pacific,Micronesia,American Samoa,Fagatele Bay,-14.367,-170.767,3,2004,3-7m,Low,1%,1533
Pacific,Micronesia,American Samoa,"Fagatele, Tutuila",-14.366,-170.763,3,2002,10m (reefslope),Low,5%,1534
Pacific,Micronesia,American Samoa,"Fatumafuti, Tutuila",-14.2645,-170.675,3,2002,10m (reefslope),Low,5%,1535
Pacific,Micronesia,American Samoa,"Hurricane House, Ofu",-14.1085,-169.652,3,2002,10m (Reef slope),Low,5%,1536
Pacific,Micronesia,American Samoa,"Leone, Tutuila",-14.343,-170.789,3,2002,10m (reefslope),Low,5%,1537
Pacific,Micronesia,American Samoa,"Lepula, Ta'u",-14.212,-169.455,5,2002,10 (reef slope),Low,5%,1538
Pacific,Micronesia,American Samoa,"Masefau, Tutuila",-14.255,-170.622,3,2002,10 m (reef slope),Low,25%,1539
Pacific,Micronesia,American Samoa,"Nuuuli pool, Tutuila",-14.28,-170.715,10,2005,,Low,95%,1540
Pacific,Micronesia,American Samoa,"Nuuuli, Tutuila",-14.327,-170.703,3,2004,2-5m,Medium,40%,1541
Pacific,Micronesia,American Samoa,"Nu'uuli, Tutuila",-14.32,-170.679,3,2002,10m (reefslope),No Bleaching,0%,1542
Pacific,Micronesia,American Samoa,"Olisega Village, Olisega",-14.128,-169.626,3,2002,Reef slope,Low,5%,1543
Pacific,Micronesia,American Samoa,"Onesosopo, Tutuila",-14.284,-170.665,3,2002,10 (slope),Low,5%,1544
Pacific,Micronesia,American Samoa,"Sili, Olisega",-14.164,-169.634,3,2002,12m (Reef slope),Low,5%,1545
Pacific,Micronesia,American Samoa,Tutuila Island,-14.3,-170.7,3,1994,40,HIGH,75%,1546
Pacific,Micronesia,American Samoa,Tutuila Lagoons,-14.284,-170.674,3,2004,,Low,3.50%,1547
Pacific,Micronesia,American Samoa,"Utulei, Tutuila",-14.286,-170.685,3,2004,1-7m,Low,3%,1548
Pacific,Micronesia,American Samoa,"Vatia, Tutuila",-14.264,-170.6678,3,2002,reef slope,Low,25%,1549
Pacific,Micronesia,Federated States of Micronesia,Yap,9.516666667,138.1666667,9,1998,20,Low,20%,1550
Pacific,Micronesia,Marshall Islands,Majuro,7.01,171.367,9,2002,very shallow,Low,100%,1551
Pacific,Micronesia,Marshall Islands,Majuro atoll,7.096,171.164,10,2006,2-4 m,Low,5%,1552
Pacific,Micronesia,Marshall Islands,Majuro lagoon,7.14,171.213,5,1993,,HIGH,50%,1553
Pacific,Micronesia,Marshall Islands,"Mid northern, Majuro lagoon",7.158,171.069,12,1992,1-3m,HIGH,60%,1554
Pacific,Micronesia,Marshall Islands,"South Eastern, Majuro",7.01,171.367,9,2002,very shallow,Low,100%,1555
Pacific,Micronesia,Marshall Islands,"Telap Islet, Majuro",7.08,171.392,12,1992,shallow,HIGH,60%,1556
Pacific,Micronesia,Northern Mariana Islands,Northern Mariana Islands Chain,20.546,144.886,9,2003,0-50 ft.,Medium,50%,1557
Pacific,Micronesia,Palau,Palau ( Belau ),7.441666667,134.3,9,1998,15 m,HIGH,75%,1558
Pacific,Southeast and Central Pacific,Cook Islands,Rarotonga,-21.20166667,-159.7758333,,1994,,Medium,20%,1559
Pacific,Southeast and Central Pacific,French Polynesia,Arue,-17.51666667,-149.5333333,3,1994,8,Medium,42%,1560
Pacific,Southeast and Central Pacific,French Polynesia,"Haapiti, Moorea",-17.515618,-149.91941,4,2007,,Medium,23.35%,1561
Pacific,Southeast and Central Pacific,French Polynesia,Moorea,-17.575,-149.7833333,3,1991,14,HIGH,50.70%,1562
Pacific,Southeast and Central Pacific,French Polynesia,Moorea,-17.575,-149.7833333,4,1994,,HIGH,72.38%,1563
Pacific,Southeast and Central Pacific,French Polynesia,Moorea,-17.575,-149.7833333,2,1996,9,Medium,27%,1564
Pacific,Southeast and Central Pacific,French Polynesia,Tahiti,-17.66666667,-149.45,3,1994,8,Medium,42%,1565
Pacific,Southeast and Central Pacific,French Polynesia,Tahiti - Pointe de Pecheurs: zone 1,-17.625,-149.263,4,2002,2-4m,Medium,20%,1566
Pacific,Southeast and Central Pacific,French Polynesia,Tahiti - Pointe de Pecheurs: zone 2,-17.625,-149.263,4,2002,0-2,Medium,20%,1567
Pacific,Southeast and Central Pacific,French Polynesia,Tahiti - Punaauia PK 18,-17.644,-149.237,4,2002,0-4m,Low,5%,1568
Pacific,Southeast and Central Pacific,French Polynesia,Tahiti - Trou du Souffleru,-17.455,-149.075,4,2002,,Medium,20%,1569
Pacific,Southeast and Central Pacific,French Polynesia,"Tiahura, Moorea",-17.484315,-149.901523,4,2002,,Medium,29%,1570
Pacific,Southeast and Central Pacific,French Polynesia,"Vaipahu, Moorea",-17.479435,-149.837281,4,2002,,Medium,29%,1571
Pacific,Southeast and Central Pacific,Kiribati,"Kanton and Orona, Phoenix Island, Kiribati.",-4,173,7,2002,,Low,8%,1572
Pacific,Southwest Pacific,Fiji,Beca 1,-18.59,178.1,4,2000,4-9m,HIGH,75%,1573
Pacific,Southwest Pacific,Fiji,Beqa 2 Barrier Reef,-18.459,178.1,4,2000,3-10m,HIGH,92%,1574
Pacific,Southwest Pacific,Fiji,Great Astrolabe Reef 1,-18.754,178.466,4,2000,7m,HIGH,70%,1575
Pacific,Southwest Pacific,Fiji,Great Astrolabe Reef 2,-18.755,178.526,4,2000,1-27.5m,Medium,60%,1576
Pacific,Southwest Pacific,Fiji,Great Sea Reef,-16.239,179.302,4,2000,2-3m,No Bleaching,0%,1577
Pacific,Southwest Pacific,Fiji,Honeymoon Island,-16.666,179.85,4,2000,1m,Low,20%,1578
Pacific,Southwest Pacific,Fiji,Mamanucas,-17.734,177.14,6,2002,2-15m,Low,5%,1579
Pacific,Southwest Pacific,Fiji,Navuala Reef,-17.916,177.2,4,2000,5-12m,Medium,40%,1580
Pacific,Southwest Pacific,Fiji,North Astrolabe Reef,-18.6223,178.555,4,2000,2-21.5m,Low,40%,1581
Pacific,Southwest Pacific,Fiji,Nukubuco Reef,-18,178,4,2000,reef crest,HIGH,100%,1582
Pacific,Southwest Pacific,Fiji,Pacific Harbour,-18.2918,178.0806,4,2000,1.5-3.5m,HIGH,80%,1583
Pacific,Southwest Pacific,Fiji,"Pinnacle, Vatu I Ra Passage",-17.33,178.535,4,2000,7-18m,HIGH,70%,1584
Pacific,Southwest Pacific,Fiji,Rainbow Reef,-16.766,179.933,4,2000,9-15m,Medium,50%,1585
Pacific,Southwest Pacific,Fiji,Savusavu Bay,-16.818,179.583,4,2000,3-6m,Medium,50%,1586
Pacific,Southwest Pacific,Fiji,Suva Barrier Reef,-18.159,178.399,4,2000,1.5-12m,HIGH,60%,1587
Pacific,Southwest Pacific,Fiji,"Suva, Vanu Levu and Viti Levu",-17.134,178.273,2,2002,,Low,1%,1588
Pacific,Southwest Pacific,Fiji,Tavua Island,-17.565,177.2986,4,2000,2-5m,Medium,60%,1589
Pacific,Southwest Pacific,Fiji,Vanua Balavu,-17.333,179,4,2000,reef crest,HIGH,97%,1590
Pacific,Southwest Pacific,Fiji,Vunavadra Island,-17.696,177.312,4,2000,1.5-5m,Medium,24%,1591
Pacific,Southwest Pacific,Fiji,Vuya Reef,-17.25,178.566,4,2000,1-12m,HIGH,70%,1592
